Age,Attrition,Travel_Frequently,Travel_Rarely,Non_Travel,DailyRate,Research & Development,Sales,Human Resources,DistanceFromHome,Education,Life Sciences,Medical,Marketing,Technical Degree,EducationOther,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,Sales Executive,Research Scientist,Laboratory Technician,Manufacturing Director,Healthcare Representative,JobSatisfaction,Married,Single,Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
31,0,0,1,0,1003,0,1,0,5,3,0,0,0,1,0,1,0,51,3,2,1,0,0,0,0,3,1,0,0,8346,20943,1,0,19,3,1,6,3,3,5,2,0,2
50,0,0,1,0,804,1,0,0,9,3,1,0,0,0,0,1,0,64,3,1,0,0,1,0,0,4,1,0,0,2380,20165,4,0,18,3,0,8,5,3,1,0,0,0
27,0,1,0,0,472,1,0,0,1,1,0,0,0,1,0,3,0,60,2,2,0,0,0,1,0,1,1,0,0,4298,9679,5,0,19,3,1,6,1,3,2,2,2,0
24,1,0,1,0,693,0,1,0,3,2,1,0,0,0,0,1,1,65,3,2,1,0,0,0,0,3,0,1,0,4577,24785,9,0,14,3,0,4,3,3,2,2,2,0
31,0,0,1,0,746,1,0,0,8,4,1,0,0,0,0,3,1,61,3,2,0,0,0,1,0,4,0,1,0,4424,20682,1,0,23,4,0,11,2,3,11,7,1,8
35,0,0,1,0,1229,1,0,0,8,1,1,0,0,0,0,4,0,36,4,1,0,0,1,0,0,4,1,0,0,2269,4892,1,0,19,3,0,1,2,3,1,0,0,1
29,0,1,0,0,995,1,0,0,2,1,1,0,0,0,0,1,0,87,3,2,0,0,0,0,1,4,0,0,1,8853,24483,1,0,19,3,1,6,0,4,6,4,1,3
36,0,1,0,0,469,1,0,0,3,3,0,0,0,1,0,3,0,46,3,1,0,1,0,0,0,2,1,0,0,3692,9256,1,0,12,3,0,12,2,2,11,10,0,7
37,0,0,0,1,1252,0,1,0,19,2,0,1,0,0,0,1,0,32,3,3,1,0,0,0,0,2,0,1,0,7642,4814,1,1,13,3,0,10,2,3,10,0,0,9
34,0,0,0,1,999,1,0,0,26,1,0,0,0,1,0,1,1,92,2,1,0,1,0,0,0,3,0,0,1,2029,15891,1,0,20,4,3,5,2,3,5,4,0,0
22,0,0,0,1,457,1,0,0,26,2,0,0,0,0,1,2,1,85,2,1,0,1,0,0,0,3,1,0,0,2814,10293,1,1,14,3,0,4,2,2,4,2,1,3
38,0,1,0,0,653,1,0,0,29,5,1,0,0,0,0,4,1,50,3,2,0,0,1,0,0,4,0,1,0,2406,5456,1,0,11,3,0,10,2,3,10,3,9,9
46,0,0,1,0,406,0,1,0,3,1,0,0,1,0,0,1,0,52,3,4,0,0,0,0,1,3,1,0,0,17465,15596,3,0,12,3,1,23,3,3,12,9,4,9
30,1,0,1,0,740,0,1,0,1,3,1,0,0,0,0,2,0,64,2,2,1,0,0,0,0,1,1,0,0,9714,5323,1,0,11,3,1,10,4,3,10,8,6,7
29,0,0,1,0,1210,0,1,0,2,3,0,1,0,0,0,1,0,78,2,2,1,0,0,0,0,2,1,0,0,6644,3687,2,0,19,3,2,10,2,3,0,0,0,0
31,1,1,0,0,703,0,1,0,2,3,1,0,0,0,0,3,1,90,2,1,0,0,0,0,1,4,0,1,0,2785,11882,7,0,14,3,0,3,3,4,1,0,0,0
18,1,1,0,0,1306,0,1,0,5,3,0,0,1,0,0,2,0,69,3,1,0,0,0,0,1,2,0,1,0,1878,8059,1,1,14,3,0,0,3,3,0,0,0,0
31,1,1,0,0,754,0,1,0,26,4,0,0,1,0,0,1,0,63,3,2,1,0,0,0,0,4,1,0,0,5617,21075,1,1,11,3,0,10,4,3,10,7,0,8
40,0,0,1,0,804,1,0,0,2,1,0,1,0,0,0,4,1,86,2,1,0,1,0,0,0,4,0,1,0,2342,22929,0,1,20,4,0,5,2,2,4,2,2,3
18,1,0,0,1,247,1,0,0,8,1,0,1,0,0,0,3,0,80,3,1,0,0,1,0,0,3,0,1,0,1904,13556,1,0,12,3,0,0,0,3,0,0,0,0
34,0,0,1,0,1320,1,0,0,20,3,0,0,0,1,0,3,1,89,4,1,0,1,0,0,0,3,1,0,0,2585,21643,0,0,17,3,0,2,5,2,1,0,0,0
53,0,1,0,0,124,0,1,0,2,3,0,0,1,0,0,3,1,38,2,3,1,0,0,0,0,2,1,0,0,7525,23537,2,0,12,3,1,30,2,3,15,7,6,12
44,0,0,0,1,381,1,0,0,24,3,0,1,0,0,0,1,0,49,1,1,0,0,1,0,0,3,0,1,0,3708,2104,2,0,14,3,0,9,5,3,5,2,1,4
27,0,1,0,0,1410,0,1,0,3,1,0,1,0,0,0,4,1,71,4,2,1,0,0,0,0,4,0,0,1,4647,16673,1,1,20,4,2,6,3,3,6,5,0,4
32,0,0,0,1,862,0,1,0,2,1,1,0,0,0,0,3,1,76,3,1,0,0,0,0,1,1,0,0,1,2827,14947,1,0,12,3,3,1,3,3,1,0,0,0
42,0,0,1,0,557,1,0,0,18,4,1,0,0,0,0,4,0,35,3,2,0,1,0,0,0,1,0,0,1,5410,11189,6,1,17,3,1,9,3,2,4,3,1,2
42,0,0,1,0,1396,1,0,0,6,3,0,1,0,0,0,3,0,83,3,3,0,0,0,0,1,1,1,0,0,13348,14842,9,0,13,3,1,18,3,4,13,7,5,7
36,0,0,1,0,329,0,1,0,16,4,0,0,1,0,0,3,1,98,2,2,1,0,0,0,0,1,1,0,0,5647,13494,4,0,13,3,2,11,3,2,3,2,0,2
29,1,1,0,0,337,1,0,0,14,1,0,0,0,0,1,3,1,84,3,3,0,0,0,0,1,4,0,1,0,7553,22930,0,1,12,3,0,9,1,3,8,7,7,7
49,0,0,1,0,1313,0,1,0,11,4,0,0,1,0,0,4,1,80,3,2,1,0,0,0,0,4,0,1,0,4507,8191,3,0,12,3,0,8,1,4,5,1,0,4
34,0,0,1,0,1326,0,1,0,3,3,0,0,0,0,1,4,0,81,1,2,1,0,0,0,0,1,0,1,0,4759,15891,3,0,18,3,0,15,2,3,13,9,3,12
43,0,0,1,0,177,1,0,0,8,3,1,0,0,0,0,1,1,55,3,2,0,0,0,1,0,2,0,0,1,4765,23814,4,0,21,4,1,4,2,4,1,0,0,0
32,0,0,1,0,1401,0,1,0,4,2,1,0,0,0,0,3,1,56,3,1,0,0,0,0,1,2,1,0,0,3931,20990,2,0,11,3,1,6,5,3,4,3,1,2
28,0,0,1,0,821,0,1,0,5,4,0,1,0,0,0,1,0,98,3,2,1,0,0,0,0,4,0,1,0,4908,24252,1,0,14,3,0,4,3,3,4,2,0,2
54,0,0,1,0,155,1,0,0,9,2,1,0,0,0,0,1,1,67,3,2,0,1,0,0,0,3,1,0,0,2897,22474,3,0,11,3,2,9,6,2,4,3,2,3
37,0,0,1,0,228,0,1,0,6,4,0,1,0,0,0,3,0,98,3,2,1,0,0,0,0,4,1,0,0,6502,22825,4,0,14,3,1,7,5,4,5,4,0,1
55,0,0,1,0,111,0,1,0,1,2,1,0,0,0,0,1,0,70,3,3,1,0,0,0,0,4,1,0,0,10239,18092,3,0,14,3,1,24,4,3,1,0,1,0
31,0,0,1,0,616,1,0,0,12,3,0,1,0,0,0,4,1,41,3,2,0,0,0,0,1,4,1,0,0,5855,17369,0,1,11,3,2,10,2,1,9,7,8,5
34,0,0,1,0,419,1,0,0,7,4,1,0,0,0,0,1,1,53,3,3,0,0,0,0,1,2,0,1,0,11994,21293,0,0,11,3,0,13,4,3,12,6,2,11
47,0,0,1,0,202,1,0,0,2,2,0,0,0,0,1,3,1,33,3,4,0,0,0,0,1,4,1,0,0,16752,12982,1,1,11,3,1,26,3,2,26,14,3,0
20,0,0,1,0,1141,0,1,0,2,3,0,1,0,0,0,3,1,31,3,1,0,0,0,0,1,3,0,1,0,2783,13251,1,0,19,3,0,2,3,3,2,2,2,2
37,0,0,0,1,1063,1,0,0,25,5,0,1,0,0,0,2,1,72,3,2,0,1,0,0,0,3,1,0,0,4449,23866,3,1,15,3,2,15,2,3,13,11,10,7
21,0,0,1,0,1343,0,1,0,22,1,0,0,0,1,0,3,0,49,3,1,0,0,0,0,1,3,0,1,0,3447,24444,1,0,11,3,0,3,2,3,3,2,1,2
28,1,0,1,0,329,1,0,0,24,3,0,1,0,0,0,3,0,51,3,1,0,0,1,0,0,2,1,0,0,2408,7324,1,1,17,3,3,1,3,3,1,1,0,0
51,0,0,1,0,1405,1,0,0,11,2,0,0,0,1,0,4,1,82,2,4,0,0,0,1,0,2,0,1,0,13142,24439,3,0,16,3,0,29,1,2,5,2,0,3
45,0,0,1,0,192,1,0,0,10,2,1,0,0,0,0,1,0,69,3,1,0,1,0,0,0,4,1,0,0,2654,9655,3,0,21,4,2,8,3,2,2,2,0,2
34,0,1,0,0,1069,1,0,0,2,1,1,0,0,0,0,4,0,45,2,2,0,0,0,1,0,3,1,0,0,9547,14074,1,0,17,3,0,10,2,2,10,9,1,9
35,1,0,1,0,556,1,0,0,23,2,1,0,0,0,0,2,0,50,2,2,0,0,0,1,0,3,1,0,0,5916,15497,3,1,13,3,0,8,1,3,1,0,0,1
46,0,0,1,0,1277,0,1,0,2,3,1,0,0,0,0,3,0,74,3,3,1,0,0,0,0,4,0,0,1,10368,5596,4,1,12,3,1,13,5,2,10,6,0,3
51,0,0,1,0,632,0,1,0,21,4,0,0,1,0,0,3,0,71,3,2,1,0,0,0,0,4,0,1,0,5441,8423,0,1,22,4,0,11,2,1,10,7,1,0
35,0,0,1,0,682,0,1,0,18,4,0,1,0,0,0,2,0,71,3,2,1,0,0,0,0,1,1,0,0,5561,15975,0,0,16,3,1,6,2,1,5,3,0,4
40,1,0,1,0,1329,1,0,0,7,3,1,0,0,0,0,1,0,73,3,1,0,0,1,0,0,1,0,1,0,2166,3339,3,1,14,3,0,10,3,1,4,2,0,3
40,0,1,0,0,720,1,0,0,16,4,0,1,0,0,0,1,0,51,2,2,0,0,1,0,0,3,0,1,0,5094,11983,6,0,14,3,0,10,6,3,1,0,0,0
36,0,0,1,0,311,1,0,0,7,3,1,0,0,0,0,1,0,77,3,1,0,0,1,0,0,2,0,1,0,2013,10950,2,0,11,3,0,15,4,3,4,3,1,3
33,1,0,1,0,350,0,1,0,5,3,0,0,1,0,0,4,1,34,3,1,0,0,0,0,1,3,0,1,0,2851,9150,1,1,13,3,0,1,2,3,1,0,0,0
39,0,0,1,0,170,1,0,0,3,2,0,1,0,0,0,3,0,76,2,2,0,0,1,0,0,3,0,0,1,3069,10302,0,0,15,3,1,11,3,3,10,8,0,7
30,0,0,1,0,570,0,1,0,5,3,0,0,1,0,0,4,1,30,2,2,1,0,0,0,0,3,0,0,1,6118,5431,1,0,13,3,3,10,2,3,10,9,1,2
50,0,0,1,0,854,0,1,0,1,4,0,1,0,0,0,4,1,68,3,5,0,0,0,0,1,4,0,0,1,19517,24118,3,0,11,3,1,32,3,2,7,0,0,6
25,0,0,1,0,266,1,0,0,1,3,0,1,0,0,0,4,1,40,3,1,0,1,0,0,0,2,0,1,0,2096,18830,1,0,18,3,0,2,3,2,2,2,2,1
32,0,0,1,0,267,1,0,0,29,4,1,0,0,0,0,3,1,49,2,1,0,0,1,0,0,2,0,1,0,2837,15919,1,0,13,3,0,6,3,3,6,2,4,1
30,0,0,1,0,241,1,0,0,7,3,0,1,0,0,0,2,0,48,2,1,0,1,0,0,0,2,1,0,0,2141,5348,1,0,12,3,1,6,3,2,6,4,1,1
41,0,1,0,0,1200,1,0,0,22,3,1,0,0,0,0,4,1,75,3,2,0,1,0,0,0,4,0,0,1,5467,13953,3,1,14,3,2,12,4,2,6,2,3,3
29,0,0,1,0,1396,0,1,0,10,3,1,0,0,0,0,3,0,99,3,1,0,0,0,0,1,3,0,1,0,2642,2755,1,0,11,3,0,1,6,3,1,0,0,0
52,0,0,1,0,258,1,0,0,8,4,0,0,0,0,1,3,1,54,3,1,0,0,1,0,0,1,1,0,0,2950,17363,9,0,13,3,0,12,2,1,5,4,0,4
30,0,0,1,0,634,1,0,0,17,4,0,1,0,0,0,2,1,95,3,3,0,0,0,0,1,1,1,0,0,11916,25927,1,1,23,4,2,9,2,3,9,1,0,8
29,0,0,1,0,657,1,0,0,27,3,0,1,0,0,0,2,1,66,3,2,0,0,0,0,1,3,1,0,0,4335,25549,4,0,12,3,1,11,3,2,8,7,1,1
33,0,0,1,0,501,1,0,0,15,2,0,1,0,0,0,2,1,95,3,2,0,0,0,0,1,4,1,0,0,4878,21653,0,1,13,3,1,10,6,3,9,7,8,1
29,0,0,1,0,136,1,0,0,1,3,1,0,0,0,0,1,0,89,3,2,0,0,0,0,1,1,1,0,0,5373,6225,0,0,12,3,1,6,5,2,5,3,0,2
27,0,0,1,0,618,1,0,0,4,3,1,0,0,0,0,2,1,76,3,1,0,1,0,0,0,3,0,1,0,2318,17808,1,0,19,3,0,1,2,3,1,1,0,0
30,0,0,1,0,125,1,0,0,9,2,0,1,0,0,0,4,0,83,2,1,0,0,1,0,0,3,0,1,0,2206,16117,1,0,13,3,0,10,5,3,10,0,1,8
41,0,0,1,0,1283,1,0,0,5,5,0,1,0,0,0,2,0,90,4,1,0,1,0,0,0,3,1,0,0,2127,5561,2,1,12,3,0,7,5,2,4,2,0,3
48,0,0,1,0,1224,1,0,0,10,3,1,0,0,0,0,4,0,91,2,5,0,0,0,0,1,2,1,0,0,19665,13583,4,0,12,3,0,29,3,3,22,10,12,9
31,1,0,0,1,335,1,0,0,9,2,0,1,0,0,0,3,0,46,2,1,0,1,0,0,0,1,0,1,0,2321,10322,0,1,22,4,0,4,0,3,3,2,1,2
24,0,1,0,0,535,0,1,0,24,3,0,1,0,0,0,4,0,38,3,1,0,0,0,0,1,4,1,0,0,2400,5530,0,0,13,3,2,3,3,3,2,2,2,1
28,0,0,1,0,304,0,1,0,9,4,1,0,0,0,0,2,0,92,3,2,1,0,0,0,0,4,0,1,0,5253,20750,1,0,16,3,0,7,1,3,7,5,0,7
49,0,0,1,0,464,1,0,0,16,3,0,1,0,0,0,4,1,74,3,1,0,0,1,0,0,1,0,0,1,2587,24941,4,1,16,3,1,17,2,2,2,2,2,2
35,0,0,1,0,1490,1,0,0,11,4,0,1,0,0,0,4,0,43,3,1,0,0,1,0,0,3,1,0,0,2660,20232,7,1,11,3,1,5,3,3,2,2,2,2
36,0,0,0,1,217,1,0,0,18,4,1,0,0,0,0,1,0,78,3,2,0,0,0,1,0,4,0,1,0,7779,23238,2,0,20,4,0,18,0,3,11,9,0,9
42,0,1,0,0,555,0,1,0,26,3,0,0,1,0,0,3,1,77,3,4,1,0,0,0,0,2,1,0,0,13525,14864,5,0,14,3,1,23,2,4,20,4,4,8
35,0,0,1,0,185,1,0,0,23,4,0,1,0,0,0,2,0,91,1,1,0,0,1,0,0,3,1,0,0,2705,9696,0,0,16,3,1,6,2,4,5,4,0,3
41,0,0,1,0,933,1,0,0,9,4,1,0,0,0,0,3,0,94,3,1,0,0,1,0,0,1,1,0,0,2238,6961,2,0,21,4,1,7,2,3,5,0,1,4
31,0,0,1,0,1463,1,0,0,23,3,0,1,0,0,0,2,0,64,2,2,0,0,0,0,1,4,1,0,0,5582,14408,0,0,21,4,1,10,2,3,9,0,7,8
22,0,0,1,0,1230,1,0,0,1,2,1,0,0,0,0,4,0,33,2,2,0,0,0,1,0,4,1,0,0,4775,19146,6,0,22,4,2,4,2,1,2,2,2,2
43,0,1,0,0,394,0,1,0,26,2,1,0,0,0,0,3,0,92,3,4,0,0,0,0,1,4,1,0,0,16959,19494,1,1,12,3,2,25,3,4,25,12,4,12
41,0,0,0,1,552,0,0,1,4,3,0,0,0,0,1,3,0,60,1,2,0,0,0,0,1,2,1,0,0,6430,20794,6,0,19,3,1,10,4,3,3,2,1,2
35,0,0,1,0,890,0,1,0,2,3,0,0,1,0,0,4,1,97,3,1,0,0,0,0,1,4,1,0,0,2014,9687,1,0,13,3,0,2,3,3,2,2,2,2
30,0,0,0,1,879,1,0,0,9,2,0,1,0,0,0,3,1,72,3,2,0,0,0,1,0,3,0,1,0,4695,12858,7,1,18,3,0,10,3,3,8,4,1,7
55,0,1,0,0,1091,1,0,0,2,1,1,0,0,0,0,4,0,65,3,3,0,0,0,1,0,2,1,0,0,10976,15813,3,0,18,3,1,23,4,3,3,2,1,2
54,0,0,1,0,1441,1,0,0,17,3,0,0,0,1,0,3,1,56,3,3,0,0,0,1,0,3,1,0,0,10739,13943,8,0,11,3,1,22,2,3,10,7,0,8
37,0,0,0,1,1040,1,0,0,2,2,1,0,0,0,0,3,0,100,2,2,0,0,0,0,1,4,0,0,1,5163,15850,5,0,14,3,1,17,2,4,1,0,0,0
32,1,0,1,0,1033,1,0,0,9,3,0,1,0,0,0,1,1,41,3,1,0,0,1,0,0,1,0,1,0,4200,10224,7,0,22,4,0,10,2,4,5,4,0,4
29,0,0,1,0,232,1,0,0,19,3,0,0,0,1,0,4,0,34,3,2,0,0,0,1,0,4,0,0,1,4262,22645,4,0,12,3,2,8,2,4,3,2,1,2
48,0,1,0,0,117,1,0,0,22,3,0,1,0,0,0,4,1,58,3,4,0,0,0,0,1,4,0,0,1,17174,2437,3,0,11,3,1,24,3,3,22,17,4,7
31,1,0,1,0,202,1,0,0,8,3,1,0,0,0,0,1,1,34,2,1,0,1,0,0,0,2,0,1,0,1261,22262,1,0,12,3,0,1,3,4,1,0,0,0
28,0,1,0,0,791,1,0,0,1,4,0,1,0,0,0,4,0,44,3,1,0,0,1,0,0,3,0,1,0,2154,6842,0,1,11,3,0,5,2,2,4,2,0,2
30,0,0,1,0,946,1,0,0,2,3,0,1,0,0,0,3,1,52,2,2,0,0,0,1,0,4,0,1,0,6877,20234,5,1,24,4,0,12,4,2,0,0,0,0
40,0,0,1,0,896,1,0,0,2,3,0,1,0,0,0,3,0,68,3,1,0,1,0,0,0,3,0,0,1,2345,8045,2,0,14,3,1,8,3,4,3,1,1,2
46,1,0,1,0,261,1,0,0,21,2,0,1,0,0,0,4,1,66,3,2,0,0,0,0,1,2,1,0,0,8926,10842,4,0,22,4,1,13,2,4,9,7,3,7
57,0,0,1,0,210,0,1,0,29,3,0,0,1,0,0,1,0,56,2,4,0,0,0,0,1,4,0,0,1,14118,22102,3,0,12,3,1,32,3,2,1,0,0,0
31,0,0,1,0,106,0,0,1,2,3,0,0,0,0,1,1,0,62,2,2,0,0,0,0,1,1,1,0,0,6410,17822,3,0,12,3,0,9,1,3,2,2,1,0
28,0,0,0,1,120,0,1,0,4,3,0,1,0,0,0,2,0,43,3,2,1,0,0,0,0,3,1,0,0,4221,8863,1,0,15,3,0,5,3,4,5,4,0,4
42,0,0,1,0,933,1,0,0,29,3,1,0,0,0,0,2,0,98,3,2,0,0,0,1,0,2,1,0,0,4434,11806,1,0,13,3,1,10,3,2,9,8,7,8
25,0,0,1,0,583,0,1,0,4,1,0,0,1,0,0,3,0,87,2,2,1,0,0,0,0,1,1,0,0,4256,18154,1,0,12,3,0,5,1,4,5,2,0,3
50,0,1,0,0,1234,1,0,0,20,5,0,1,0,0,0,2,0,41,3,4,0,0,0,0,1,3,1,0,0,11245,20689,2,1,15,3,1,32,3,3,30,8,12,13
34,0,0,1,0,511,0,1,0,3,2,1,0,0,0,0,4,1,32,1,2,1,0,0,0,0,4,0,1,0,6029,25353,5,0,12,3,0,6,3,3,2,2,2,2
33,0,0,1,0,1198,1,0,0,1,4,0,0,0,0,1,3,0,100,2,1,0,1,0,0,0,1,0,1,0,2799,3339,3,1,11,3,0,6,1,3,3,2,0,2
42,0,0,1,0,201,1,0,0,1,4,1,0,0,0,0,2,1,95,3,1,0,0,1,0,0,1,0,0,1,2576,20490,3,0,16,3,1,8,5,3,5,2,1,2
36,0,0,1,0,913,1,0,0,9,2,0,1,0,0,0,2,0,48,2,2,0,0,0,1,0,2,0,0,1,8847,13934,2,1,11,3,1,13,2,3,3,2,0,2
25,1,0,1,0,383,0,1,0,9,2,1,0,0,0,0,1,0,68,2,1,0,0,0,0,1,1,1,0,0,4400,15182,3,0,12,3,0,6,2,3,3,2,2,2
50,1,0,1,0,410,0,1,0,28,3,0,0,1,0,0,4,0,39,2,3,1,0,0,0,0,1,0,0,1,10854,16586,4,1,13,3,1,20,3,3,3,2,2,0
37,0,0,1,0,1189,0,1,0,3,3,1,0,0,0,0,3,0,87,3,3,1,0,0,0,0,4,0,1,0,7428,14506,2,0,12,3,0,12,3,3,5,3,1,3
47,0,0,1,0,1454,0,1,0,2,4,1,0,0,0,0,4,1,65,2,1,0,0,0,0,1,4,0,1,0,3294,13137,1,1,18,3,0,3,3,2,3,2,1,2
42,0,1,0,0,1474,1,0,0,5,2,0,0,0,0,1,2,0,97,3,1,0,0,1,0,0,3,1,0,0,2093,9260,4,0,17,3,1,8,4,3,2,2,2,0
47,0,0,1,0,1001,1,0,0,4,3,1,0,0,0,0,3,1,92,2,3,0,0,0,1,0,2,0,0,1,10333,19271,8,1,12,3,1,28,4,3,22,11,14,10
22,0,0,1,0,594,1,0,0,2,1,0,0,0,1,0,3,0,100,3,1,0,0,1,0,0,4,1,0,0,2523,19299,0,0,14,3,1,3,2,3,2,1,2,1
45,1,1,0,0,306,0,1,0,26,4,1,0,0,0,0,1,1,100,3,2,1,0,0,0,0,1,1,0,0,4286,5630,2,0,14,3,2,5,4,3,1,1,0,0
36,0,0,0,1,427,1,0,0,8,3,1,0,0,0,0,1,1,63,4,3,0,0,0,0,1,1,1,0,0,11713,20335,9,0,14,3,1,10,2,3,8,7,0,5
43,0,1,0,0,775,0,1,0,15,3,1,0,0,0,0,4,0,47,2,2,1,0,0,0,0,4,1,0,0,6804,23683,3,0,18,3,1,7,5,3,2,2,2,2
25,0,0,1,0,141,0,1,0,3,1,0,0,0,0,1,3,0,98,3,2,1,0,0,0,0,1,1,0,0,4194,14363,1,1,18,3,0,5,3,3,5,3,0,3
39,0,0,1,0,119,0,1,0,15,4,0,0,1,0,0,2,0,77,3,4,1,0,0,0,0,1,0,1,0,13341,25098,0,0,12,3,0,21,3,3,20,8,11,10
25,0,0,1,0,1280,1,0,0,7,1,0,1,0,0,0,4,0,64,2,1,0,1,0,0,0,4,1,0,0,2889,26897,1,0,11,3,2,2,2,3,2,2,2,1
37,1,0,1,0,807,0,0,1,6,4,0,0,0,0,1,3,0,63,3,1,0,0,0,0,1,1,0,0,1,2073,23648,4,1,22,4,0,7,3,3,3,2,0,2
34,0,0,1,0,665,1,0,0,6,4,0,0,0,0,1,1,1,41,3,2,0,1,0,0,0,3,0,1,0,4809,12482,1,0,14,3,0,16,3,3,16,13,2,10
29,0,0,1,0,1328,1,0,0,2,3,1,0,0,0,0,3,0,76,3,1,0,1,0,0,0,2,1,0,0,2703,4956,0,0,23,4,1,6,3,3,5,4,0,4
21,0,0,1,0,984,1,0,0,1,1,0,0,0,1,0,4,1,70,2,1,0,1,0,0,0,2,0,1,0,2070,25326,1,1,11,3,0,2,6,4,2,2,2,2
42,0,0,1,0,469,1,0,0,2,2,0,1,0,0,0,4,0,35,3,4,0,0,0,0,1,1,1,0,0,17665,14399,0,0,17,3,1,23,3,3,22,6,13,7
40,0,0,1,0,759,0,1,0,2,2,0,0,1,0,0,4,1,46,3,2,1,0,0,0,0,2,0,0,1,5715,22553,7,0,12,3,2,8,5,3,5,4,1,3
36,0,0,1,0,164,0,1,0,2,2,0,1,0,0,0,2,0,61,2,3,1,0,0,0,0,3,1,0,0,7596,3809,1,0,13,3,2,10,2,3,10,9,9,0
36,0,1,0,0,1302,1,0,0,6,4,1,0,0,0,0,1,0,80,4,2,0,0,1,0,0,1,1,0,0,5562,19711,3,1,13,3,1,9,3,3,3,2,0,2
46,0,0,0,1,849,0,1,0,26,2,1,0,0,0,0,2,0,98,2,2,1,0,0,0,0,2,0,1,0,7991,25166,8,0,15,3,0,6,3,3,2,2,2,2
28,0,0,1,0,866,0,1,0,5,3,0,1,0,0,0,4,0,84,3,2,1,0,0,0,0,1,0,1,0,8463,23490,0,0,18,3,0,6,4,3,5,4,1,3
40,0,0,1,0,369,1,0,0,8,2,1,0,0,0,0,2,1,92,3,2,0,0,0,1,0,1,1,0,0,6516,5041,2,1,16,3,1,18,3,3,1,0,0,0
28,0,0,1,0,1179,1,0,0,19,4,0,1,0,0,0,4,0,78,2,1,0,0,1,0,0,1,1,0,0,3196,12449,1,0,12,3,3,6,2,3,6,5,3,3
37,0,0,1,0,367,1,0,0,25,2,0,1,0,0,0,3,1,52,2,2,0,0,0,0,1,4,0,0,1,5731,17171,7,0,13,3,2,9,2,3,6,2,1,3
38,0,0,1,0,1333,1,0,0,1,3,0,0,0,1,0,4,1,80,3,3,0,0,0,0,1,1,1,0,0,13582,16292,1,0,13,3,1,15,3,3,15,12,5,11
41,1,0,1,0,1102,0,1,0,1,2,1,0,0,0,0,2,1,94,3,2,1,0,0,0,0,4,0,1,0,5993,19479,8,1,11,3,0,8,0,1,6,4,0,5
38,0,1,0,0,1391,1,0,0,10,1,0,1,0,0,0,3,0,66,3,1,0,1,0,0,0,3,1,0,0,2684,12127,0,0,17,3,1,3,0,2,2,1,0,2
29,1,0,1,0,121,0,1,0,27,3,0,0,1,0,0,2,1,35,3,3,1,0,0,0,0,4,1,0,0,7639,24525,1,0,22,4,3,10,3,2,10,4,1,9
40,0,1,0,0,530,1,0,0,1,4,1,0,0,0,0,3,0,78,2,4,0,0,0,0,1,2,1,0,0,13503,14115,1,0,22,4,1,22,3,2,22,3,11,11
52,0,0,1,0,994,1,0,0,7,4,1,0,0,0,0,2,0,87,3,3,0,0,0,0,1,2,0,1,0,10445,15322,7,0,19,3,0,18,4,3,8,6,4,0
36,0,0,1,0,938,1,0,0,2,4,0,1,0,0,0,3,0,79,3,1,0,0,1,0,0,3,0,1,0,2519,12287,4,0,21,4,0,16,6,3,11,8,3,9
39,0,0,1,0,1462,0,1,0,6,3,0,1,0,0,0,4,0,38,4,3,1,0,0,0,0,3,1,0,0,8237,4658,2,0,11,3,1,11,3,3,7,6,7,6
35,0,0,1,0,1258,1,0,0,1,4,1,0,0,0,0,4,1,40,4,1,0,1,0,0,0,3,0,1,0,2506,13301,3,0,13,3,0,7,0,3,2,2,2,2
36,0,0,1,0,711,1,0,0,5,4,1,0,0,0,0,2,1,42,3,3,0,0,0,0,1,1,1,0,0,8008,22792,4,0,12,3,2,9,6,3,3,2,0,2
30,0,0,1,0,413,0,1,0,7,1,0,0,1,0,0,4,0,57,3,1,0,0,0,0,1,2,0,1,0,2983,18398,0,0,14,3,0,4,3,3,3,2,1,2
35,0,0,1,0,1214,1,0,0,1,3,0,1,0,0,0,2,0,30,2,1,0,1,0,0,0,3,0,1,0,2859,26278,1,0,18,3,0,6,3,3,6,4,0,4
35,1,0,1,0,104,1,0,0,2,3,1,0,0,0,0,1,1,69,3,1,0,0,1,0,0,1,0,0,1,2074,26619,1,1,12,3,1,1,2,3,1,0,0,0
44,0,0,1,0,625,1,0,0,4,3,0,1,0,0,0,4,0,50,3,2,0,0,0,0,1,2,0,1,0,5933,5197,9,0,12,3,0,10,2,2,5,2,2,3
53,0,0,1,0,868,0,1,0,8,3,0,0,1,0,0,1,0,73,3,4,1,0,0,0,0,4,1,0,0,11836,22789,5,0,14,3,1,28,3,3,2,0,2,2
34,0,1,0,0,560,1,0,0,1,4,0,0,0,0,1,4,0,91,3,1,0,1,0,0,0,1,0,0,1,2996,20284,5,0,14,3,2,10,2,3,4,3,1,3
44,0,0,1,0,661,1,0,0,9,2,1,0,0,0,0,2,0,61,3,1,0,1,0,0,0,1,1,0,0,2559,7508,1,1,13,3,0,8,0,3,8,7,7,1
